time_stamp;AmbientConditions.AmbientHumidity.U.Actual;AmbientConditions.AmbientTemperature.U.Actual;Machine1.RawMaterial.Property1;Machine1.RawMaterial.Property2;Machine1.RawMaterial.Property3;Machine1.RawMaterial.Property4;Machine1.RawMaterialFeederParameter.U.Actual;Machine1.Zone1Temperature.C.Actual;Machine1.Zone2Temperature.C.Actual;Machine1.MotorAmperage.U.Actual;Machine1.MotorRPM.C.Actual;Machine1.MaterialPressure.U.Actual;Machine1.MaterialTemperature.U.Actual;Machine1.ExitZoneTemperature.C.Actual;Machine2.RawMaterial.Property1;Machine2.RawMaterial.Property2;Machine2.RawMaterial.Property3;Machine2.RawMaterial.Property4;Machine2.RawMaterialFeederParameter.U.Actual;Machine2.Zone1Temperature.C.Actual;Machine2.Zone2Temperature.C.Actual;Machine2.MotorAmperage.U.Actual;Machine2.MotorRPM.C.Actual;Machine2.MaterialPressure.U.Actual;Machine2.MaterialTemperature.U.Actual;Machine2.ExitZoneTemperature.C.Actual;Machine3.RawMaterial.Property1;Machine3.RawMaterial.Property2;Machine3.RawMaterial.Property3;Machine3.RawMaterial.Property4;Machine3.RawMaterialFeederParameter.U.Actual;Machine3.Zone1Temperature.C.Actual;Machine3.Zone2Temperature.C.Actual;Machine3.MotorAmperage.U.Actual;Machine3.MotorRPM.C.Actual;Machine3.MaterialPressure.U.Actual;Machine3.MaterialTemperature.U.Actual;Machine3.ExitZoneTemperature.C.Actual;FirstStage.CombinerOperation.Temperature1.U.Actual;FirstStage.CombinerOperation.Temperature2.U.Actual;FirstStage.CombinerOperation.Temperature3.C.Actual;Stage1.Output.Measurement0.U.Actual
06/03/2019 12:42;1554;2316;1154;200;102743;247;1287;72;717;7198;107;41444;815;75;1285;241;5567;256;21102;6897;6909;7331;1392;22705;77;601;986;192;40897;202;227;777;778;35709;1339;25698;755;65;1048;736;80;1308
06/03/2019 12:42;1554;2316;1154;200;102743;247;126798;72;717;7278;1067;41963;815;751;1285;241;5567;256;20007;6899;6908;7313;1389;22802;771;601;986;192;40897;202;18832;777;778;35322;1335;25669;755;65;105;73;80;1307
06/03/2019 12:42;1554;2316;1154;200;102743;247;126638;72;716;7292;107;41823;815;751;1285;241;5567;256;20664;69;6908;7319;1391;22385;77;601;986;192;40897;202;21265;777;778;34973;1328;2567;755;65;105;73;80;1307
06/03/2019 12:42;1554;2316;1154;200;102743;247;125715;72;716;7265;107;42604;815;751;1285;241;5567;256;19502;6898;6909;735;139;22168;771;601;986;192;40897;202;22635;777;778;34754;1326;25706;755;65;105;73;80;1308
06/03/2019 12:42;1554;2316;1154;200;102743;247;127246;72;716;7225;1073;41668;815;751;1285;241;5567;256;20266;6897;6909;7338;1389;22618;772;602;986;192;40897;202;20527;777;778;35072;1328;25665;755;65;1049;734;80;1308
06/03/2019 12:42;1554;2316;1154;200;102743;247;128205;72;716;7171;1067;41279;815;751;1285;241;5567;256;21433;6902;6907;7325;139;22793;769;601;986;192;40897;202;20586;776;778;35108;1329;25741;755;65;1049;734;80;1308
06/03/2019 12:42;1554;2316;1154;200;102743;247;127257;72;716;7171;1067;41812;815;751;1285;241;5567;256;18975;6898;6906;7331;1389;2225;772;601;986;192;40897;202;21223;776;778;35049;1334;25685;755;65;1049;736;80;1308
06/03/2019 12:42;1554;2316;1154;200;102743;247;126419;72;716;7319;1067;41977;815;751;1285;241;5567;256;2074;69;6909;7344;1389;22138;769;601;986;192;40897;202;21361;776;778;35109;1328;257;755;65;105;733;80;1308
06/03/2019 12:42;1554;2316;1154;200;102743;247;127443;72;716;7278;107;42096;815;751;1285;241;5567;256;19626;6899;6909;735;1394;22515;772;601;986;192;40897;202;19029;776;778;35253;1325;25667;755;651;105;732;80;1305
06/03/2019 12:42;1554;2316;1154;200;102743;247;126696;72;715;7278;1073;41664;815;751;1285;241;5567;256;1967;6897;6907;7294;1386;22705;771;601;986;192;40897;202;19691;776;778;35536;1323;25668;755;651;105;732;80;1305
06/03/2019 12:42;1554;2316;1154;200;102743;247;126658;72;715;7184;107;42284;815;751;1285;241;5567;256;21629;6897;6907;7325;1387;22588;77;60;986;192;40897;202;19996;776;778;35629;133;2567;755;651;1051;728;80;1307
06/03/2019 12:42;1554;2316;1154;200;102743;247;127747;72;715;7171;107;41436;814;751;1285;241;5567;256;2256;6897;6906;7363;1386;22477;771;60;986;192;40897;202;21852;776;778;35489;1326;25668;755;651;1051;732;80;1307
06/03/2019 12:42;1554;2316;1154;200;102743;247;127351;72;715;7238;1067;41999;814;751;1285;241;5567;256;22273;6901;6908;7381;1385;22442;77;60;986;192;40897;202;20897;776;778;35057;1333;25742;755;651;1051;739;801;1308
06/03/2019 12:42;1554;2316;1154;200;102743;247;128069;72;715;7292;1073;41938;814;751;1285;241;5567;256;20443;69;6909;735;1391;22685;771;599;986;192;40897;202;19917;776;778;34761;1329;2567;755;651;1051;732;801;1308
06/03/2019 12:42;1554;2316;1154;200;102743;247;127704;72;715;7225;1073;42651;814;751;1285;241;5567;256;20577;6898;691;7319;1395;22815;77;599;986;192;40897;202;22246;776;778;35366;1325;25709;755;651;1051;736;801;1308
06/03/2019 12:42;1554;2316;1154;200;102743;247;126772;72;715;7198;1073;41535;814;751;1285;241;5567;256;22247;6901;6908;7369;139;22438;771;599;986;192;40897;202;22129;776;778;34873;1328;25731;755;651;1051;731;80;1306
06/03/2019 12:42;1554;2316;1154;200;102743;247;126625;72;715;7198;1073;4167;814;751;1285;241;5567;256;22322;6898;6908;7344;1386;22293;77;598;986;192;40897;202;21701;776;778;34746;1325;25673;755;651;1051;731;80;1306
06/03/2019 12:42;1554;2316;1154;200;102743;247;129592;72;715;7319;107;41805;814;751;1285;241;5567;256;21002;6897;6909;735;1384;2268;771;598;986;192;40897;202;22449;776;778;34982;1313;25695;755;651;1051;737;80;1307
06/03/2019 12:42;1554;2316;1154;200;102743;247;127738;72;715;7305;1067;42053;814;751;1285;241;5567;256;19562;6899;6909;7319;1387;22797;77;598;986;192;40897;202;22469;776;778;35394;1332;2567;755;651;1051;739;80;1307
06/03/2019 12:42;1554;2316;1154;200;102743;247;129197;72;715;7265;107;41948;814;751;1285;241;5567;256;19626;6899;6909;7363;1393;22215;772;598;986;192;40897;202;20734;777;778;35535;1326;25741;755;651;1051;737;80;1306
06/03/2019 12:42;1554;2316;1154;200;102743;247;128661;72;715;7171;1076;42585;814;751;1285;241;5567;256;20722;6901;6909;7388;1392;22095;772;598;986;192;40897;202;19095;777;779;35187;1334;25672;755;651;1051;733;80;1306
06/03/2019 12:42;1554;2316;1154;200;102743;247;128905;72;715;7144;1073;42074;814;751;1285;241;5567;256;20051;6897;6905;7338;139;22593;77;598;986;192;40897;202;18829;777;779;3517;1334;25722;755;651;1051;735;80;1306
06/03/2019 12:42;1554;2316;1154;200;102743;247;126791;72;715;7225;1073;41352;814;751;1285;241;5567;256;17997;6901;6908;7306;1391;22758;772;598;986;192;40897;202;2303;777;779;35316;1336;25667;755;651;1049;733;80;1309
06/03/2019 12:42;1554;2316;1154;200;102743;247;127042;72;714;7332;1067;41975;814;751;1285;241;5567;256;21484;69;6909;73;1392;22303;77;598;986;192;40897;202;21901;777;779;34855;1337;25695;755;651;1049;737;80;1309
06/03/2019 12:42;1554;2316;1154;200;102743;247;12773;72;714;7278;1067;42055;814;751;1285;241;5567;256;23145;6897;6907;7369;139;22237;771;598;986;192;40897;202;19819;777;779;35343;1335;25667;755;651;1049;734;80;1305
06/03/2019 12:42;1554;2316;1154;200;102743;247;127284;72;714;7238;107;42442;814;751;1285;241;5567;256;21987;6901;6909;7363;1391;22428;771;598;986;192;40897;202;19452;777;779;35261;132;25669;755;651;1051;733;80;1305
06/03/2019 12:42;1554;2316;1154;200;102743;247;130123;72;714;7144;107;41513;814;751;1285;241;5567;256;2187;69;6906;7331;139;22705;77;598;986;192;40897;202;20337;777;779;35446;1337;25697;755;651;1051;738;80;1308
06/03/2019 12:42;1554;2316;1154;200;102743;247;129407;72;714;7104;1073;42287;814;751;1285;241;5567;256;19401;6899;691;7319;1394;2281;771;599;986;192;40897;202;19411;777;779;359;1326;25669;755;651;1051;736;80;1308
06/03/2019 12:42;1554;2316;1154;200;102743;247;128589;72;714;7157;1073;41745;814;751;1285;241;5567;256;21613;6897;6909;7338;1389;22515;771;599;986;192;40897;202;19542;777;779;35838;1332;25736;755;651;1051;739;80;1308
06/03/2019 12:42;1554;2316;1154;200;102743;247;127246;72;714;7252;1067;42201;814;751;1285;241;5567;256;20638;69;6909;7356;139;22355;77;599;986;192;40897;202;23864;777;779;3517;1338;25746;755;651;1051;733;80;1305
06/03/2019 12:43;1554;2316;1154;200;102743;247;127728;72;714;7198;107;41899;814;751;1285;241;5567;256;21008;69;691;7319;1385;22658;77;60;986;192;40897;202;22468;777;78;3514;1335;25685;755;651;1051;739;80;1305
06/03/2019 12:43;1554;2316;1154;200;102743;247;128812;72;714;7144;107;42771;814;751;1285;241;5567;256;20858;6901;6912;7331;1391;22775;772;60;986;192;40897;202;20602;777;78;3569;1335;2574;755;651;105;736;80;131
06/03/2019 12:43;1554;2316;1154;200;102743;247;127892;72;714;7104;107;42004;814;751;1285;241;5567;256;19868;69;6911;735;139;22338;77;60;986;192;40897;202;20253;777;78;35474;1341;25697;755;651;105;729;80;131
06/03/2019 12:43;1554;2316;1154;200;102743;247;128238;72;714;7063;1073;4128;814;751;1285;241;5567;256;21997;6899;6909;7369;1387;22237;772;601;986;192;40897;202;20942;777;78;34976;1343;25742;755;651;105;735;80;1311
06/03/2019 12:43;1554;2316;1154;200;102743;247;128356;72;715;7157;107;42037;814;751;1285;241;5567;256;20731;6901;6909;735;1392;22628;77;601;986;192;40897;202;21034;777;78;34845;134;25741;755;651;1051;733;80;1311
06/03/2019 12:43;1554;2316;1154;200;102743;247;128592;72;715;7198;107;42065;814;751;1285;241;5567;256;19525;6897;6909;7294;1389;22767;772;602;986;192;40897;202;2012;778;78;35343;1336;25741;755;651;1051;737;80;1311
06/03/2019 12:43;1554;2316;1154;200;102743;247;127675;72;715;7171;107;42284;814;751;1285;241;5567;256;20923;6898;691;7331;139;22228;772;602;986;192;40897;202;20148;778;78;3508;1327;25742;755;651;1051;736;80;1304
06/03/2019 12:43;1554;2316;1154;200;102743;247;128742;72;715;7157;1073;4144;814;751;1285;241;5567;256;21521;6897;6908;735;139;22168;77;602;986;192;40897;202;20404;778;78;35615;134;25675;755;651;105;731;80;1304
06/03/2019 12:43;1554;2316;1154;200;102743;247;128329;72;715;7144;107;42365;814;751;1285;241;5567;256;21211;6897;6908;7369;1387;22532;772;602;986;192;40897;202;20901;778;78;35692;1345;25742;755;651;105;73;80;1307
06/03/2019 12:43;1554;2316;1154;200;102743;247;127927;72;715;7252;107;41648;814;751;1285;241;5567;256;21949;6898;6909;7325;1393;22707;77;602;986;192;40897;202;22528;778;78;35095;1334;25669;755;651;105;734;80;1307
06/03/2019 12:43;1554;2316;1154;200;102743;247;128396;72;715;7278;1067;42132;814;751;1285;241;5567;256;21038;6899;6911;7338;1392;22625;771;602;986;192;40897;202;22919;778;78;35343;1336;25728;755;651;1049;732;80;1305
06/03/2019 12:43;1554;2316;1154;200;102743;247;126825;72;715;7184;107;42044;814;751;1285;241;5567;256;21162;6902;691;7369;1387;22472;771;602;986;192;40897;202;20551;778;78;35028;1329;25692;755;651;1049;731;80;1305
06/03/2019 12:43;1554;2316;1154;200;102743;247;127358;72;715;7157;107;42885;814;75;1285;241;5567;256;22302;6897;6909;7338;1387;22377;771;602;986;192;40897;202;21762;779;781;35966;1343;2568;755;651;1049;736;80;1305
06/03/2019 12:43;1554;2316;1154;200;102743;247;130219;72;715;713;1067;41899;814;75;1285;241;5567;256;21718;6899;6909;7325;1387;2268;771;602;986;192;40897;202;20276;779;781;35147;1352;25671;755;651;1051;736;80;1305
06/03/2019 12:43;1554;2316;1154;200;102743;247;131232;72;716;7171;1067;41438;814;75;1285;241;5567;256;21943;6899;6909;7306;1393;22807;772;602;986;192;40897;202;2121;779;781;35392;1351;25664;755;651;1051;734;80;1305
06/03/2019 12:43;1554;2316;1154;200;102743;247;130699;72;716;7252;1067;41899;814;75;1285;241;5567;256;21501;6898;6909;7363;1393;22463;77;601;986;192;40897;202;18913;779;781;35335;1341;25667;755;651;1051;736;80;1307
06/03/2019 12:43;1554;2316;1154;200;102743;247;127688;72;716;7278;1073;42196;814;75;1285;241;5567;256;2239;6897;691;7375;1391;22333;772;601;986;192;40897;202;2003;779;781;34968;1333;25665;755;651;1049;734;80;1307
06/03/2019 12:43;1554;2316;1154;200;102743;247;126742;72;716;7184;107;42228;814;75;1285;241;5567;256;18425;6901;6912;735;1387;22667;772;60;986;192;40897;202;18282;779;781;3505;1342;25665;755;651;1049;734;80;1309
06/03/2019 12:43;1554;2316;1154;200;102743;247;126419;72;716;7171;107;42436;814;75;1285;241;5567;256;20171;6899;6908;7319;1389;22742;77;60;986;192;40897;202;22441;78;781;35086;135;25597;755;651;1049;738;80;1309
06/03/2019 12:43;1554;2316;1154;200;102743;247;132307;72;716;7144;107;41573;814;75;1285;241;5567;256;2234;6897;6906;7313;1386;22093;772;60;986;192;40897;202;21606;78;781;34785;1346;25668;755;651;105;738;80;1309
06/03/2019 12:43;1554;2316;1154;200;102743;247;131652;72;716;7211;1067;42199;814;75;1285;241;5567;256;22941;6901;6909;7356;1386;2255;77;599;986;192;40897;202;21523;78;781;35275;1337;25591;755;651;105;734;80;1309
06/03/2019 12:43;1554;2316;1154;200;102743;247;132682;72;716;7292;1064;41998;814;75;1285;241;5567;256;22972;6898;6906;7338;1392;22723;772;599;986;192;40897;202;22485;78;781;34778;1339;25588;755;651;105;738;80;1308
06/03/2019 12:43;1554;2316;1154;200;102743;247;126253;72;716;7198;1076;4275;814;75;1285;241;5567;256;2105;6897;6908;7325;1387;22293;772;599;986;192;40897;202;20969;78;781;35003;1336;25588;755;651;1049;74;799;1308
06/03/2019 12:43;1522;2309;1154;200;102743;247;125796;72;717;7198;107;41737;814;75;1285;241;5567;256;22413;69;6909;7331;1394;22263;77;598;986;192;40897;202;20581;78;781;35343;1329;25549;755;651;1049;732;80;1308
06/03/2019 12:43;1522;2309;1154;200;102743;247;128341;72;717;7104;107;41635;814;75;1285;241;5567;256;21575;6901;6909;7375;1391;22402;771;598;986;192;40897;202;22793;78;782;35505;1328;25588;755;651;1049;735;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;127407;72;717;713;107;4198;814;75;1285;241;5567;256;22452;6899;6909;7363;1391;2269;771;598;986;192;40897;202;19866;78;782;35237;1326;25525;755;651;1048;74;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;126847;72;717;7198;107;42132;814;75;1285;241;5567;256;20561;6897;6911;7294;1393;22797;771;598;986;192;40897;202;20646;78;782;35107;1333;2559;755;651;1048;738;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;128612;72;717;7225;107;42198;814;75;1285;241;5567;256;21343;6901;6909;7306;1392;22493;771;598;986;192;40897;202;20477;78;782;34392;1335;25552;755;651;1048;742;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;127704;72;717;7157;1073;42004;814;75;1285;241;5567;256;19982;6898;6906;735;1387;2233;771;598;986;192;40897;202;2127;78;782;34884;1335;25592;755;651;1045;733;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;128882;72;717;7144;1073;42289;814;75;1285;241;5567;256;2289;6899;691;7375;1387;22675;77;598;986;192;40897;202;20757;78;782;34708;134;25517;755;651;1045;736;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;127273;72;718;7104;107;41477;814;75;1285;241;5567;256;2043;6897;6904;7344;1389;22762;772;598;986;192;40897;202;19904;78;782;35283;1336;25563;755;651;1045;738;80;1309
06/03/2019 12:43;1522;2309;1154;200;102743;247;128311;72;718;7117;1067;42056;814;75;1285;241;5567;256;19442;6901;691;7313;139;22307;77;598;986;192;40897;202;20912;78;782;35069;1344;25513;755;651;1049;735;799;1309
06/03/2019 12:43;1522;2309;1154;200;102743;247;128117;72;718;7252;107;42132;814;75;1285;241;5567;256;20802;6901;6908;7325;1391;22158;772;599;986;192;40897;202;20969;78;781;3528;1334;25516;755;651;1049;74;80;1309
06/03/2019 12:43;1522;2309;1154;200;102743;247;126101;72;718;7211;1073;42596;814;75;1285;241;5567;256;21916;6897;691;7331;139;22633;772;599;986;192;40897;202;22981;78;781;35015;1329;25512;755;651;1049;739;80;1309
06/03/2019 12:43;1522;2309;1154;200;102743;247;126204;72;718;713;107;41534;814;75;1285;241;5567;256;2099;6898;6906;7338;1391;22755;77;599;986;192;40897;202;22117;78;781;34907;1338;25511;755;651;105;735;80;1309
06/03/2019 12:43;1522;2309;1154;200;102743;247;128279;72;719;7104;1073;41976;814;75;1285;241;5567;256;20101;6899;6909;73;1393;22222;772;60;986;192;40897;202;21724;78;781;34858;1325;25508;755;651;105;731;80;1308
06/03/2019 12:43;1522;2309;1154;200;102743;247;129189;72;719;7104;107;41792;814;75;1285;241;5567;256;22465;6901;6911;7344;1391;22128;77;60;986;192;40897;202;21256;78;78;34793;1344;25512;755;651;105;735;80;1308
06/03/2019 12:43;1522;2309;1154;200;102743;247;128576;72;719;7211;1064;42183;814;75;1285;241;5567;256;21065;6899;6909;7363;1389;2251;772;601;986;192;40897;202;21679;78;78;35241;1342;25511;755;651;105;734;80;1309
06/03/2019 12:43;1522;2309;1154;200;102743;247;129628;72;719;7252;1067;41983;814;75;1285;241;5567;256;21265;6899;6906;735;1392;22707;772;601;986;192;40897;202;20057;78;78;35057;1359;25513;755;651;105;733;80;1309
06/03/2019 12:43;1522;2309;1154;200;102743;247;127257;72;719;7211;1073;42568;814;75;1285;241;5567;256;21764;6901;6911;7313;1389;22683;77;601;986;192;40897;202;20547;78;78;34568;1361;2559;755;651;1047;737;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;127514;72;719;7157;107;42202;814;75;1285;241;5567;256;19133;6902;6907;73;1392;22495;772;602;986;192;40897;202;21773;78;78;34872;1358;25576;755;651;1047;731;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;1279652416;72;7194997803;7111485047;1069652648;4152228644;814;75;1285;241;5567;256;2033170664;6900433632;6906634078;7321615221;1392171434;2233438354;7710344908;6022525775;883;221;43318;205;2268176438;78;7802162007;3529226206;1356874874;2556897964;755;651;104645893;7318426627;8000000002;1306098682
06/03/2019 12:43;1522;2309;1154;200;102743;247;128234;72;72;7104;107;41358;814;75;1285;241;5567;256;21742;6899;6909;735;1392;22373;77;602;883;221;43318;205;21779;78;78;35413;1354;25567;755;651;1047;734;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;128267;72;72;7157;1067;42055;814;75;1285;241;5567;256;19584;69;691;7356;1394;22688;772;602;883;221;43318;205;18622;78;779;35029;1349;25547;755;651;105;732;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;127017;72;72;7225;1064;42053;814;75;1285;241;5567;256;20064;69;6908;7338;1389;22828;771;603;883;221;43318;205;1875;78;779;34705;1358;2552;755;651;105;741;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;128492;72;72;7225;107;42507;814;75;1285;241;5567;256;21062;6899;6909;7319;1387;22432;771;603;883;221;43318;205;2107;78;779;35145;1349;25513;755;651;105;735;80;1308
06/03/2019 12:43;1522;2309;1154;200;102743;247;130995;72;72;7171;107;41513;814;75;1285;241;5567;256;21431;6898;6908;7319;1384;2229;771;603;883;221;43318;205;18304;78;779;34615;1357;25509;755;651;1047;726;80;1308
06/03/2019 12:43;1522;2309;1154;200;102743;247;129042;72;721;713;107;42288;814;75;1285;241;5567;256;21231;6898;6908;7344;139;22672;771;602;883;221;43318;205;20723;78;779;35505;1349;25565;755;651;1047;732;80;1302
06/03/2019 12:43;1522;2309;1154;200;102743;247;128195;72;721;709;107;41753;814;75;1285;241;5567;256;18732;69;6909;7313;1393;22753;771;602;883;221;43318;205;18227;78;779;3497;1353;25513;755;651;1047;726;80;1302
06/03/2019 12:43;1522;2309;1154;200;102743;247;12877;72;721;7144;1067;4213;814;75;1285;241;5567;256;20519;6899;6908;7325;1392;2222;771;602;883;221;43318;205;21206;78;779;35022;1351;25556;755;651;1049;737;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;127899;72;721;7211;1067;41946;814;75;1285;241;5567;256;20977;6899;6908;7319;139;22133;771;602;883;221;43318;205;22558;78;779;34911;1346;25512;755;651;1049;735;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;129634;72;721;7184;1073;42749;814;75;1285;241;5567;256;21528;6899;6909;7363;1392;2256;77;601;883;221;43318;205;21906;78;779;3451;1353;25445;755;651;1049;733;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;128122;72;721;7144;107;41931;814;75;1285;241;5567;256;22349;69;6908;7356;1393;22772;772;601;883;221;43318;205;20259;78;779;34768;1344;25511;755;651;1048;732;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;130136;72;722;7117;107;41282;814;75;1285;241;5567;256;19976;6897;6906;7294;139;22403;77;601;883;221;43318;205;21347;78;779;3498;1356;25437;755;651;1048;729;80;1305
06/03/2019 12:43;1522;2309;1154;200;102743;247;128962;72;722;709;107;41924;814;75;1285;241;5567;256;20954;6899;6911;7319;1384;2229;772;60;883;221;43318;205;23837;78;779;34678;1353;25508;755;651;1048;733;80;1305
06/03/2019 12:43;1522;2309;1154;200;102743;247;127745;72;722;7171;1067;42053;814;75;1285;241;5567;256;2101;6899;6911;7344;1387;22433;772;60;883;221;43318;205;22005;78;779;35163;135;25435;755;65;1048;739;80;1305
06/03/2019 12:43;1522;2309;1154;200;102743;247;12528;72;722;7198;107;42134;814;75;1285;241;5567;256;22032;6901;6909;7369;1391;2271;77;599;883;221;43318;205;22051;78;779;34802;1354;25438;755;65;1048;74;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;126325;72;722;7117;1073;41512;814;75;1285;241;5567;256;21698;69;6909;7344;1394;22818;772;599;883;221;43318;205;19588;78;78;35253;1359;25437;755;65;1048;735;80;1306
06/03/2019 12:43;1522;2309;1154;200;102743;247;126653;72;723;709;1073;42219;814;75;1285;241;5567;256;22465;6898;6909;7344;1394;22502;77;599;883;221;43318;205;20882;78;78;34756;1352;25439;755;65;1053;73;80;1309
06/03/2019 12:43;1522;2309;1154;200;102743;247;127127;72;723;709;107;41434;814;75;1285;241;5567;256;21196;6901;6912;7369;1391;22358;772;598;883;221;43318;205;21731;78;78;35054;1347;25434;755;65;1053;729;80;1309
06/03/2019 12:43;1522;2309;1154;200;102743;247;125837;72;723;7171;1067;4194;814;75;1285;241;5567;256;20653;6897;6907;735;1387;22697;772;598;883;221;43318;205;19347;78;78;35523;1355;25357;755;65;1053;727;80;1309
06/03/2019 12:44;1522;2309;1154;200;102743;247;12602;72;723;7211;1067;41896;814;75;1285;241;5567;256;20342;6901;6908;735;1392;22805;77;598;883;221;43318;205;21777;78;78;3444;1354;25435;755;65;105;737;80;1306
06/03/2019 12:44;1522;2309;1154;200;102743;247;126177;72;723;7184;1073;42584;814;75;1285;241;5567;256;21776;69;6911;7325;1387;22303;772;598;883;221;43318;205;20222;78;78;34919;1348;25372;755;65;105;732;80;1306
06/03/2019 12:44;1522;2309;1154;200;102743;247;126195;72;723;7117;1073;41564;814;75;1285;241;5567;256;22041;6899;6909;7369;139;22163;77;598;883;221;43318;205;21603;78;78;35372;1357;25411;755;65;105;732;80;1308
06/03/2019 12:44;1522;2309;1154;200;102743;247;126223;72;724;7117;107;41437;814;75;1285;241;5567;256;20527;6897;6909;7381;1392;22655;771;598;883;221;43318;205;21763;78;78;35139;1344;2536;755;65;1053;731;80;1308
06/03/2019 12:44;1522;2309;1154;200;102743;247;126054;72;724;709;1067;41667;814;75;1285;241;5567;256;22241;6899;6909;7375;1389;22768;77;598;883;221;43318;205;17926;78;78;35184;1345;2536;755;65;1053;732;80;1303
06/03/2019 12:44;1522;2309;1154;200;102743;247;125942;72;724;7211;1067;41975;814;75;1285;241;5567;256;17588;6901;6908;7338;1386;22317;771;598;883;221;43318;205;20721;78;78;34762;1358;25357;755;65;1053;732;80;1303
06/03/2019 12:44;1522;2309;1154;200;102743;247;126269;72;724;7211;1073;41943;814;75;1285;241;5567;256;21508;6898;6908;7325;1386;22172;771;598;883;221;43318;205;22982;78;78;34673;1354;25331;755;65;1049;731;80;1306
06/03/2019 12:44;1522;2309;1154;200;102743;247;125991;72;724;7157;1073;4181;814;75;1285;241;5567;256;22895;6897;6909;7356;139;22542;771;599;883;221;43318;205;22562;78;78;3447;1354;25353;755;65;1049;735;80;1306
06/03/2019 12:44;1522;2309;1154;200;102743;247;125291;72;724;7104;1073;42131;814;75;1285;241;5567;256;20879;69;6903;7344;1387;2275;77;599;883;221;43318;205;20607;78;781;34399;1352;25301;755;65;1049;729;80;1306
06/03/2019 12:44;1522;2309;1154;200;102743;247;126278;72;724;7036;107;41286;814;75;1285;241;5567;256;21333;6899;6908;7356;1394;22793;771;599;883;221;43318;205;20032;78;781;34593;1344;25319;755;65;1048;725;80;1306
06/03/2019 12:44;1522;2309;1154;200;102743;247;1263;72;725;7157;1067;41822;814;75;1285;241;5567;256;20891;6901;6909;7356;1393;2256;772;60;883;221;43318;205;20162;78;781;34416;136;25283;755;65;1048;736;80;1306
06/03/2019 12:44;1522;2309;1154;200;102743;247;125349;72;725;7198;107;4177;814;75;1285;241;5567;256;21323;69;6908;7381;1393;22458;77;60;883;221;43318;205;2105;78;781;34631;1341;25279;755;65;1048;732;80;1305
06/03/2019 12:44;1522;2309;1154;200;102743;247;126483;72;725;7225;107;42417;814;75;1285;241;5567;256;20898;6902;6909;7388;1389;22733;772;601;883;221;43318;205;20783;78;781;3478;1342;25276;755;65;105;729;80;1305
06/03/2019 12:44;1522;2309;1154;200;102743;247;125282;72;725;7144;107;41354;815;75;1285;241;5567;256;20466;6898;6909;7344;1389;22842;77;601;883;221;43318;205;2005;78;781;34986;1345;25275;755;65;105;735;80;131
06/03/2019 12:44;1522;2309;1154;200;102743;247;124688;72;725;705;1073;41696;815;75;1285;241;5567;256;22028;69;6909;7356;1385;22498;772;601;883;221;43318;205;21915;78;781;3486;1349;25281;755;65;105;729;80;131
06/03/2019 12:44;1522;2309;1154;200;102743;247;125705;72;725;7077;1067;41587;815;75;1285;241;5567;256;20627;6901;6909;7369;1391;22338;772;602;883;221;43318;205;2307;78;781;34634;1352;25284;755;65;1052;732;80;1312
06/03/2019 12:44;1522;2309;1154;200;102743;247;127709;72;725;7198;1067;41818;815;75;1285;241;5567;256;19012;6901;6909;74;139;22745;77;602;883;221;43318;205;21705;78;781;34786;1355;25279;755;65;1052;727;80;1312
06/03/2019 12:44;1522;2309;1154;200;102743;247;128921;72;725;7225;1067;41753;815;75;1285;241;5567;256;2008;69;6911;7381;1394;2282;772;602;883;221;43318;205;21242;78;781;34918;1348;25281;755;65;1052;733;80;131
06/03/2019 12:44;1522;2309;1154;200;102743;247;128774;72;725;7184;107;42143;815;75;1285;241;5567;256;19593;69;6909;7369;1385;22252;77;602;883;221;43318;205;23417;78;781;34526;1361;25281;755;65;1053;727;80;131
06/03/2019 12:44;1522;2309;1154;200;102743;247;12704;72;725;713;107;41967;815;75;1285;241;5567;256;21485;6899;6908;7381;1386;2218;771;602;883;221;43318;205;20068;78;782;34801;1364;25353;755;65;1053;729;80;131
06/03/2019 12:44;1522;2309;1154;200;102743;247;126338;72;725;7117;107;41122;815;75;1285;241;5567;256;2047;6901;6909;7381;1385;22645;771;602;883;221;43318;205;20702;78;782;35123;1353;25283;755;65;1053;724;80;1306
